City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Conditions
972,Yazykovo,RU,55.2199,56.1353,37.4,82,75,4.45,broken clouds
973,Najran,SA,17.4924,44.1277,92.05,10,5,5.82,clear sky
974,Virden,US,39.5009,-89.7679,61.09,52,100,12.62,overcast clouds
975,Lac Du Bonnet,CA,50.2536,-96.0612,52.59,37,7,5.59,clear sky
976,Chulman,RU,56.8479,124.9104,25.61,99,89,0.83,overcast clouds
977,Hibbing,US,47.4272,-92.9377,51.39,34,75,6.91,broken clouds
978,Pandan,PH,14.0453,124.1694,79.12,88,99,7.45,overcast clouds
979,Hit,IQ,33.6416,42.8251,91.09,9,30,12.59,scattered clouds
980,Sao Pedro Do Sul,BR,-29.6206,-54.1789,65.05,58,98,1.79,overcast clouds
981,Lhokseumawe,ID,5.1801,97.1507,79.7,86,93,6.42,overcast clouds
982,Mosquera,CO,4.7059,-74.2302,68.09,45,20,11.5,few clouds
983,Batticaloa,LK,7.7102,81.6924,83.21,66,25,12.46,scattered clouds
984,Malindi,KE,-3.2175,40.1191,82.56,74,20,9.22,few clouds
985,Yazman,PK,29.1212,71.7446,98.78,6,31,14.7,scattered clouds
986,Phoenixville,US,40.1304,-75.5149,89.4,64,20,4.61,few clouds
987,Buckeye,US,33.3703,-112.5838,87.19,21,55,2.89,broken clouds
988,Abu Kamal,SY,34.4506,40.9171,93.0,9,72,15.1,broken clouds
989,Borisoglebsk,RU,51.3671,42.0849,45.81,95,100,13.67,light rain
990,Zimandu Nou,RO,46.2833,21.4,75.15,29,0,12.66,clear sky
991,Nexo,DK,55.0607,15.1306,53.69,80,82,8.05,broken clouds
992,Yanam,IN,16.7333,82.2167,85.01,70,8,2.84,clear sky
993,Sakakah,SA,29.9697,40.2064,98.17,18,90,23.0,overcast clouds
994,Severnyy,RU,50.677,36.5532,46.44,93,75,13.42,broken clouds
995,Bayir,TR,37.2687,28.2167,68.52,49,4,2.55,clear sky
996,Afsin,TR,38.2477,36.914,64.31,40,3,1.05,clear sky
997,Nyzhni Sirohozy,UA,46.8484,34.3804,59.54,60,78,11.23,broken clouds
998,Sivaki,RU,52.6333,126.75,49.5,94,100,12.01,light rain
999,Taoudenni,ML,22.6783,-3.9836,105.91,6,0,14.16,clear sky
1000,Borshchiv,UA,48.8033,26.0435,55.44,67,86,12.39,overcast clouds
1001,Bireun,ID,5.203,96.7009,79.92,79,97,6.64,overcast clouds
1002,Manuk Mangkaw,PH,4.8,119.85,82.94,76,100,13.87,overcast clouds
1003,Hailar,CN,49.2,119.7,58.21,42,39,13.2,scattered clouds
1004,Abnub,EG,27.2696,31.1511,84.42,15,0,12.95,clear sky
1005,Port Hedland,AU,-20.3167,118.5667,77.05,100,100,4.61,overcast clouds
1006,Belaya Gora,RU,68.5333,146.4167,41.67,93,87,4.63,overcast clouds
1007,Yarmouth,US,41.7057,-70.2286,85.64,75,0,11.5,clear sky
1008,Port Blair,IN,11.6667,92.75,83.17,82,90,20.49,overcast clouds
1009,Sepolno Krajenskie,PL,53.452,17.5317,60.28,58,94,11.14,overcast clouds
1010,Fethiye,TR,36.6217,29.1164,71.47,66,94,4.43,overcast clouds
1011,Jacareacanga,BR,-6.2222,-57.7528,91.31,39,6,3.91,clear sky
1012,Lakatoro,VU,-16.0999,167.4164,78.13,85,33,1.41,scattered clouds
1013,Tazmalt,DZ,36.3868,4.3989,92.82,19,3,7.2,clear sky
1014,Road Town,VG,18.4167,-64.6167,84.29,70,40,11.5,scattered clouds
1015,Manta,EC,-0.95,-80.7333,82.18,74,20,13.8,few clouds
1016,Bontang,ID,0.1333,117.5,75.78,89,99,4.07,overcast clouds
1017,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,63.81,54,0,3.04,clear sky
1018,Aloleng,PH,16.1307,119.7824,81.14,82,97,11.68,overcast clouds
1019,Lalmohan,BD,22.3384,90.7419,84.31,82,66,12.93,broken clouds
1020,Ranong,TH,9.9658,98.6348,80.92,86,100,13.85,heavy intensity rain
1021,Luancheng,CN,37.8792,114.6517,68.16,33,40,7.27,scattered clouds
1022,Juneau,US,58.3019,-134.4197,57.85,69,40,0.0,scattered clouds
1023,Sivas,TR,39.7916,37.0019,61.43,55,75,6.91,broken clouds
1024,Luanda,AO,-8.8368,13.2343,77.0,78,0,11.5,clear sky
1025,Synya,RU,65.3718,58.0387,33.91,85,100,16.82,overcast clouds
1026,Kerrville,US,30.0474,-99.1403,73.45,58,0,10.36,clear sky
1027,Butembo,CD,0.15,29.2833,59.68,98,100,2.46,moderate rain
1028,Gold Coast,AU,-28.0,153.4333,62.24,96,100,8.05,light rain
1029,Waharoa,NZ,-37.7667,175.7667,55.44,96,48,2.73,scattered clouds
1030,Kovdor,RU,67.5662,30.4758,36.19,91,100,4.03,overcast clouds
1031,Bogotol,RU,56.2078,89.5342,58.15,70,100,6.51,light rain
1032,Hoa Binh,VN,20.8133,105.3383,73.53,99,100,1.81,overcast clouds
1033,Kapit,MY,2.0167,112.9333,73.89,92,98,1.16,overcast clouds
1034,Montalvo,EC,-1.8,-79.3333,82.51,80,87,3.11,overcast clouds
1035,Darovskoy,RU,58.77,47.9564,35.37,93,100,7.72,overcast clouds
1036,Port Hawkesbury,CA,45.6169,-61.3485,70.9,80,100,7.0,overcast clouds
1037,Rock Springs,US,41.5875,-109.2029,53.04,27,20,7.76,few clouds
1038,Kosonsoy,UZ,41.2561,71.5508,52.36,83,100,7.2,overcast clouds
1039,King City,US,36.2127,-121.126,80.91,19,43,1.52,scattered clouds
1040,Hualmay,PE,-11.0964,-77.6139,69.06,72,76,8.46,broken clouds
1041,Alyangula,AU,-13.8483,136.4192,77.97,80,41,11.34,scattered clouds
1042,La Massana,AD,42.5667,1.4833,80.35,33,100,5.61,overcast clouds
1043,Liwale,TZ,-9.7667,37.9333,69.13,68,17,3.06,few clouds
1044,Auch,FR,43.65,0.5833,88.25,84,92,3.0,overcast clouds
1045,Samarinda,ID,-0.5,117.15,73.53,99,86,0.72,overcast clouds
1046,Arman,RU,59.7,150.1667,39.02,99,100,11.32,moderate rain
1047,Thinadhoo,MV,0.5333,72.9333,84.11,74,100,11.5,overcast clouds
1048,Dalby,AU,-27.1833,151.2667,57.97,88,100,1.01,overcast clouds
1049,Am Timan,TD,11.0297,20.2827,97.95,22,95,1.92,overcast clouds
1050,Sawtell,AU,-30.3833,153.1,59.18,88,75,11.5,light intensity shower rain
1051,Mehriz,IR,31.5917,54.4318,75.7,13,0,2.1,clear sky
1052,Cangucu,BR,-31.395,-52.6756,69.01,48,60,4.16,broken clouds
1053,Tucuman,AR,-26.8241,-65.2226,71.6,40,0,3.44,clear sky
1054,Brownsville,US,25.9018,-97.4975,84.18,79,75,16.11,thunderstorm
1055,Bollnas,SE,61.3482,16.3946,59.76,32,78,9.1,broken clouds
1056,Hantsport,CA,45.0668,-64.1654,77.41,70,65,10.18,broken clouds
1057,Linxia,CN,35.6003,103.2064,55.9,59,24,0.94,few clouds
1058,Kaithal,IN,29.8,76.3833,89.74,25,17,14.07,few clouds
1059,Rochefort,FR,45.9167,-1.0,78.85,77,100,4.88,overcast clouds
1060,Senhor Do Bonfim,BR,-10.4614,-40.1894,80.74,45,93,12.3,overcast clouds
1061,Belmonte,BR,-15.8631,-38.8828,78.67,59,13,11.63,few clouds
1062,Maroantsetra,MG,-15.4333,49.7333,73.78,85,75,4.88,light rain
1063,Moerai,PF,-22.4333,-151.3333,78.01,71,58,6.26,broken clouds
1064,Gadsden,US,34.0143,-86.0066,84.16,68,40,9.22,scattered clouds
1065,Soto La Marina,MX,23.7667,-98.2167,97.23,37,21,2.75,few clouds
1066,Gorontalo,ID,0.5412,123.0595,75.58,88,100,1.7,overcast clouds
1067,Keskin,TR,39.6731,33.6136,62.96,36,2,4.99,clear sky
1068,Chekalin,RU,54.0969,36.245,45.32,65,75,7.16,broken clouds
1069,Dawlatabad,AF,36.4141,64.9053,68.02,26,4,7.74,clear sky
1070,Igrim,RU,63.1906,64.4162,47.46,97,100,8.63,heavy intensity rain
1071,Karpathos,GR,35.507,27.2132,69.76,73,0,17.27,clear sky
1072,Namtsy,RU,62.7161,129.6658,42.21,77,97,4.85,overcast clouds
1073,Kembe,CF,4.6228,21.8865,78.21,72,80,2.66,broken clouds
1074,Dumas,US,35.8656,-101.9732,57.54,37,40,11.5,scattered clouds
1075,Mantua,IT,45.1667,10.7833,87.04,58,39,1.99,scattered clouds
1076,Quelimane,MZ,-17.8786,36.8883,80.55,78,75,6.91,broken clouds
1077,Migori,KE,-1.0634,34.4731,63.59,93,90,1.41,moderate rain
1078,Kambove,CD,-10.8764,26.5969,67.82,62,98,1.23,overcast clouds
1079,Comarapa,BO,-17.9,-64.4833,63.5,61,88,4.0,overcast clouds
1080,Eureka,US,40.8021,-124.1637,51.93,86,92,1.99,overcast clouds
1081,Yatou,CN,37.15,122.3833,62.76,74,5,8.21,clear sky
1082,Santa Cruz De La Palma,ES,28.6835,-17.7642,74.14,64,75,14.97,broken clouds
1083,Ongole,IN,15.5,80.05,94.95,36,48,14.25,scattered clouds
1084,Trinidad,BO,-14.8333,-64.9,82.38,57,40,0.0,scattered clouds
1085,Shipitsyno,RU,61.2806,46.5208,33.55,98,100,9.22,snow
1086,Siderno,IT,38.2779,16.302,72.46,57,10,6.58,clear sky
1087,Acarau,BR,-2.8856,-40.12,83.01,73,53,7.94,broken clouds
1088,Kubachi,RU,42.086,47.6034,49.44,57,0,8.57,clear sky
1089,Ugoofaaru,MV,5.6667,73.0,83.59,79,11,13.71,few clouds
1090,Batagay-Alyta,RU,67.8006,130.4114,25.74,91,52,4.43,broken clouds
1091,Ixtapa,MX,20.7,-105.2,79.83,69,0,6.91,clear sky
1092,Sri Aman,MY,1.2376,111.4621,80.65,94,98,0.0,overcast clouds
1093,Khuzhir,RU,53.1939,107.3397,42.15,91,88,1.45,overcast clouds
1094,Colares,PT,38.7992,-9.4469,68.29,78,75,25.01,broken clouds
1095,Uttiramerur,IN,12.6,79.7667,90.25,48,96,11.07,overcast clouds
1096,Gizo,SB,-8.103,156.8419,81.84,75,14,4.21,few clouds
1097,Ozinki,RU,51.1786,49.6769,44.11,94,100,14.34,overcast clouds
1098,Basingstoke,GB,51.2625,-1.0871,71.47,51,75,8.05,broken clouds
1099,Kaohsiung,TW,22.6163,120.3133,80.04,88,75,2.3,mist
1100,Pryozerne,UA,45.2698,36.3303,59.14,77,100,6.4,overcast clouds
1101,Shakawe,BW,-18.3667,21.85,57.67,33,0,4.29,clear sky
1102,Millerovo,RU,48.9226,40.3967,53.65,73,97,12.75,overcast clouds
1103,Scarborough,GB,54.2797,-0.4044,64.17,72,100,3.0,overcast clouds
1104,Rafaela,AR,-31.2503,-61.4867,77.0,36,4,5.99,clear sky
1105,Paragominas,BR,-2.9667,-47.4833,81.75,77,50,4.43,scattered clouds
1106,Pitimbu,BR,-7.4706,-34.8086,79.39,71,37,19.13,light rain
1107,Ca Mau,VN,9.1769,105.15,77.85,91,100,4.09,moderate rain
1108,Kenora,CA,49.8167,-94.4337,50.97,40,40,2.3,scattered clouds
1109,Kourou,GF,5.1552,-52.6478,85.1,82,71,6.87,light rain
1110,Montanha,BR,-18.1269,-40.3633,75.36,56,61,9.1,broken clouds
1111,Ust-Kuyga,RU,70.0167,135.6,32.36,90,100,0.72,overcast clouds
1112,Urbano Santos,BR,-3.2078,-43.4036,82.06,77,33,4.23,scattered clouds
1113,Koslan,RU,63.4564,48.8989,32.23,95,100,13.56,light snow
1114,Tungor,RU,53.3808,142.9564,31.69,92,100,12.12,overcast clouds
1115,Lyantonde,UG,-0.4031,31.1572,67.05,87,96,4.09,light rain
1116,Tashigang,BT,27.3331,91.5542,63.09,91,49,4.47,scattered clouds
1117,Hammerfest,NO,70.6634,23.6821,50.45,62,75,4.61,broken clouds
1118,Fuxin,CN,42.0156,121.6589,71.98,35,81,2.48,broken clouds
1119,Warwick,US,41.7001,-71.4162,94.71,60,0,13.8,clear sky
1120,Hadejia,NG,12.4498,10.0444,101.8,9,36,10.56,scattered clouds
1121,Freeport,US,40.6576,-73.5832,91.98,59,0,12.66,clear sky
1122,Balykshi,KZ,47.0667,51.8667,62.6,82,40,20.13,scattered clouds
1123,Tambura,SS,5.6,27.4667,72.28,85,65,7.18,light rain
1124,Chernyshevsk,RU,52.5243,117.0174,51.19,72,99,1.63,light rain
1125,Sainte-Rose,GP,16.3324,-61.6979,89.19,66,75,11.5,broken clouds
1126,Nisia Floresta,BR,-6.0911,-35.2086,77.38,77,54,13.56,broken clouds
1127,Verkhniy Landekh,RU,56.8389,42.5994,37.69,66,100,6.73,overcast clouds
1128,Kostomuksha,RU,64.571,30.5767,41.43,94,100,5.44,overcast clouds
1129,Slave Lake,CA,55.2834,-114.769,46.38,66,0,5.75,clear sky
1130,Santa Cruz De Tenerife,ES,28.4682,-16.2546,78.91,71,40,16.11,scattered clouds
1131,Genhe,CN,50.7833,121.5167,44.98,82,44,1.16,scattered clouds
1132,Uglegorskiy,RU,48.2427,41.2531,58.84,82,100,9.95,overcast clouds
1133,Alta Floresta,BR,-9.8756,-56.0861,91.22,31,0,5.75,clear sky
1134,Catacocha,EC,-4.0667,-79.6333,68.29,50,23,2.68,few clouds
1135,Puerto Baquerizo Moreno,EC,-0.9,-89.6,74.39,83,100,13.8,overcast clouds
1136,Xichang,CN,27.8964,102.2634,63.14,81,98,2.71,overcast clouds
1137,Borogontsy,RU,62.6683,131.1683,38.07,75,29,4.81,scattered clouds
1138,Dangara,IN,29.6799,75.8931,93.09,17,29,8.72,scattered clouds
1139,Gurupa,BR,-1.405,-51.64,88.0,54,14,3.29,few clouds
1140,Seaham,GB,54.839,-1.3458,65.82,77,100,12.26,overcast clouds
1141,Atikokan,CA,48.7555,-91.6216,46.83,42,97,5.32,overcast clouds
1142,Kristiansund,NO,63.1115,7.732,62.65,51,40,11.5,scattered clouds
1143,High Rock,BS,26.6208,-78.2833,84.22,76,88,12.53,overcast clouds
1144,Bitung,ID,1.4451,125.1824,76.05,81,68,6.73,broken clouds
1145,Nzerekore,GN,7.7562,-8.8179,73.65,89,100,3.62,light rain
1146,Matveyev Kurgan,RU,47.5645,38.8695,56.17,81,100,9.64,overcast clouds
1147,Ahuimanu,US,21.4447,-157.8378,76.19,76,20,9.22,few clouds
1148,Kintampo,GH,8.0563,-1.7306,76.19,85,100,5.35,overcast clouds
1149,Jibuti,DJ,11.5,42.5,91.08,21,29,10.71,scattered clouds
1150,Kyzyl-Suu,KG,42.3414,78.0056,48.15,96,100,4.12,overcast clouds
1151,Great Yarmouth,GB,52.6083,1.7305,70.05,75,80,12.12,broken clouds
1152,Urucui,BR,-7.2294,-44.5561,91.89,38,11,7.45,few clouds
1153,Malinyi,TZ,-8.9333,36.1333,72.7,74,46,2.51,scattered clouds
1154,Mumford,GH,5.2618,-0.759,76.03,86,100,11.3,overcast clouds
1155,Cairns,AU,-16.9167,145.7667,73.35,83,75,5.75,broken clouds
1156,Shimoda,JP,34.6667,138.95,64.67,91,31,5.84,scattered clouds
1157,Sudzha,RU,51.1976,35.2726,47.21,91,100,12.97,overcast clouds
1158,Navahrudak,BY,53.6,25.8333,49.5,90,100,4.61,overcast clouds
1159,Khani,GE,41.9563,42.9566,72.97,60,3,6.91,clear sky
1160,Bulgan,MN,48.8125,103.5347,58.57,39,34,5.59,scattered clouds
1161,Ratnagiri,IN,16.9833,73.3,83.23,81,6,6.33,clear sky
1162,Middle Island,US,40.8843,-72.9373,89.46,74,0,11.5,clear sky
1163,Huarmey,PE,-10.0681,-78.1522,69.58,73,84,10.42,broken clouds
1164,Cholet,FR,47.1667,-1.0,81.64,57,99,3.56,overcast clouds
1165,Salta,AR,-24.7859,-65.4117,68.58,50,0,4.61,clear sky
1166,Bismarck,US,46.8083,-100.7837,55.65,38,0,9.22,clear sky
1167,Jiangyou,CN,31.7667,104.7167,67.23,80,57,3.58,broken clouds
1168,Flic En Flac,MU,-20.2742,57.3631,75.76,74,3,14.41,clear sky
1169,Krasnyy Kurgan,RU,43.9422,42.6108,63.48,80,1,1.88,clear sky
1170,Abalak,RU,58.1286,68.5944,42.42,80,100,7.72,overcast clouds
1171,Olinda,BR,-8.0089,-34.8553,83.93,70,40,19.57,scattered clouds
1172,Campos,BR,-21.75,-41.3,80.65,47,40,6.91,scattered clouds
1173,Mapiri,BO,-15.25,-68.1667,70.68,78,99,2.75,overcast clouds
1174,Fort Saint James,CA,54.4333,-124.25,60.06,35,2,4.07,clear sky
1175,Turka,UA,49.1541,23.0297,51.46,77,94,7.92,overcast clouds
1176,Hailey,US,43.5196,-114.3153,47.98,69,75,11.5,broken clouds
1177,Rio Grande,BR,-32.035,-52.0986,73.51,63,34,5.79,scattered clouds
1178,Acatlan,MX,20.15,-98.45,80.37,28,2,8.86,clear sky
1179,Tshikapa,CD,-6.4167,20.8,77.4,69,89,4.23,light rain
1180,Charlottetown,CA,46.2352,-63.1267,75.56,73,40,11.5,scattered clouds
1181,Naliya,IN,23.2667,68.8333,82.49,84,40,21.74,scattered clouds
1182,Zhoucheng,CN,35.9122,116.3117,70.3,40,91,6.55,overcast clouds
1183,Puerto Carreno,CO,6.189,-67.4859,76.98,94,40,3.44,light intensity drizzle
1184,Nantucket,US,41.2835,-70.0995,77.11,82,0,11.5,clear sky
1185,Jizan,SA,17.3333,42.6667,90.54,60,1,3.98,clear sky
1186,Tlacotepec,MX,20.0667,-97.8667,86.16,35,1,8.32,clear sky
1187,Wad Madani,SD,14.4012,33.5199,99.99,11,76,5.95,broken clouds
1188,Yelan,RU,50.949,43.7378,46.18,95,100,11.36,overcast clouds
1189,Lithakia,GR,37.7167,20.8333,76.28,53,0,9.22,clear sky
1190,Meulaboh,ID,4.1363,96.1285,78.28,85,100,1.88,overcast clouds
1191,Kingsland,US,30.8,-81.6898,86.02,81,100,5.19,overcast clouds
1192,Pershotravneve,UA,51.3929,28.8684,48.24,93,100,6.49,overcast clouds
1193,Buin,CL,-33.7333,-70.75,71.87,38,100,3.83,overcast clouds
1194,Udalguri,IN,26.7667,92.1333,75.47,79,34,5.01,scattered clouds
1195,North Bend,US,43.4065,-124.2243,58.24,91,20,0.0,few clouds
1196,Svejbaek,DK,56.1325,9.6329,62.98,65,89,5.99,overcast clouds
1197,Lashio,MM,22.9333,97.75,69.26,85,32,1.34,scattered clouds
1198,Dabat,ET,12.9842,37.765,60.55,68,62,5.01,broken clouds
1199,Port Antonio,JM,18.18,-76.4612,91.0,67,100,13.98,overcast clouds
1200,Kashi,CN,39.4547,75.9797,69.01,37,100,17.9,overcast clouds
1201,Brazzaville,CG,-4.2658,15.2832,79.27,74,91,4.43,light rain
1202,Iskateley,RU,67.6803,53.1512,29.28,80,99,23.85,overcast clouds
1203,Abu Dhabi,AE,24.4667,54.3667,87.82,59,0,8.05,clear sky
1204,Berezovyy,RU,51.6667,135.7,35.29,92,82,0.2,broken clouds
1205,Kuching,MY,1.55,110.3333,80.82,94,40,3.44,scattered clouds
1206,Joshimath,IN,30.5667,79.5667,59.41,81,79,1.19,broken clouds
1207,Sibolga,ID,1.7427,98.7792,76.78,88,96,2.55,overcast clouds
1208,Wewak,PG,-3.5534,143.6268,79.16,85,93,4.41,overcast clouds
1209,Passos,BR,-20.7189,-46.6097,73.04,37,2,5.03,clear sky
1210,Yurimaguas,PE,-5.9,-76.0833,84.36,65,40,4.61,scattered clouds
1211,Mount Pleasant,US,32.7941,-79.8626,82.38,81,100,10.36,overcast clouds
1212,Port Augusta,AU,-32.5,137.7667,57.15,76,49,2.17,scattered clouds
1213,Shar,KZ,49.5886,81.0453,59.54,57,92,7.47,overcast clouds
1214,Udachnyy,RU,66.4167,112.4,52.45,53,88,4.85,overcast clouds
1215,Isla Mujeres,MX,21.2311,-86.731,87.85,73,43,18.12,scattered clouds
1216,Atambua,ID,-9.1061,124.8925,71.69,87,22,5.21,few clouds
1217,Kalabo,ZM,-14.97,22.6814,61.81,30,47,6.02,scattered clouds
1218,Aquiraz,BR,-3.9014,-38.3911,88.45,70,39,9.44,scattered clouds
1219,Port Lincoln,AU,-34.7333,135.8667,61.72,77,100,10.94,overcast clouds
1220,Ploemeur,FR,47.7333,-3.4333,77.09,53,0,10.36,clear sky
1221,Kalmunai,LK,7.4167,81.8167,82.36,69,21,6.4,few clouds
1222,Miri,MY,4.4148,114.0089,78.94,94,40,9.22,scattered clouds
1223,Vsetin,CZ,49.3387,17.9962,66.33,65,85,6.87,overcast clouds
1224,Tamale,GH,9.4008,-0.8393,87.76,49,97,11.18,overcast clouds
1225,Kenai,US,60.5544,-151.2583,56.03,52,100,4.61,overcast clouds
1226,Ponta Delgada,PT,37.7333,-25.6667,72.5,100,75,9.22,broken clouds
1227,Youhao,CN,47.8667,128.8333,51.33,49,82,3.58,broken clouds
1228,Biak,ID,-0.9131,122.8766,75.83,82,93,5.79,overcast clouds
1229,Rodrigues Alves,BR,-7.738,-72.6509,84.4,55,93,2.84,overcast clouds
1230,Palmares Do Sul,BR,-30.2578,-50.5097,64.63,60,100,1.68,overcast clouds
1231,Formosa,AR,-26.1775,-58.1781,71.58,49,0,5.75,clear sky
1232,Corumba,BR,-19.0092,-57.6533,80.51,34,0,6.91,clear sky
1233,Carballo,ES,43.213,-8.691,63.91,94,100,3.27,overcast clouds
1234,Bahia Blanca,AR,-38.7196,-62.2724,61.81,35,100,17.18,overcast clouds
1235,Bratsk,RU,56.1325,101.6142,46.89,84,40,7.18,scattered clouds
1236,San Quintin,MX,30.4833,-115.95,63.91,61,35,7.02,scattered clouds
1237,Qixia,CN,37.2975,120.8256,67.41,47,40,6.44,scattered clouds
1238,Kukes,AL,42.0769,20.4219,68.9,86,99,3.42,overcast clouds
1239,Sernur,RU,56.9333,49.1536,35.42,78,100,6.82,overcast clouds
1240,La Mata,PA,8.0833,-80.8833,86.56,65,61,4.09,broken clouds
1241,Revelstoke,CA,50.9832,-118.2023,50.02,57,0,0.0,clear sky
1242,Cap-Aux-Meules,CA,47.3821,-61.8597,53.65,93,100,14.97,mist
1243,Pandaria,IN,22.2333,81.4167,89.37,22,5,4.99,clear sky
1244,Bell Ville,AR,-32.6259,-62.6887,72.66,37,55,14.14,broken clouds
1245,Tecpan,GT,14.7623,-90.9947,70.9,61,92,2.64,overcast clouds
1246,Goulburn,AU,-34.75,149.7167,46.54,89,51,3.96,light rain
1247,Turochak,RU,52.2576,87.1224,61.77,76,94,3.4,overcast clouds
1248,Libreville,GA,0.3925,9.4537,79.16,81,87,11.3,overcast clouds
1249,Ternate,ID,0.8,127.4,81.34,77,100,3.42,overcast clouds
1250,Ferrol,ES,43.4832,-8.2369,62.24,89,100,4.34,overcast clouds
1251,Iwanai,JP,42.9744,140.5089,56.62,90,100,1.97,overcast clouds
1252,Dalvik,IS,65.9702,-18.5286,39.13,99,100,6.2,overcast clouds
1253,Soyo,AO,-6.1349,12.3689,77.14,75,66,10.16,broken clouds
1254,Truth Or Consequences,US,33.1284,-107.2528,67.91,33,0,10.36,clear sky
1255,Tazovskiy,RU,67.4667,78.7,34.9,94,98,13.53,overcast clouds
1256,Dalmine,IT,45.6493,9.604,85.5,56,0,2.3,clear sky
1257,Graz,AT,47.0667,15.45,75.9,56,20,8.05,few clouds
1258,Vung Tau,VN,10.346,107.0843,78.6,83,100,12.95,overcast clouds
1259,Macon,US,39.8667,-88.9668,60.55,58,0,9.22,clear sky
1260,Dafeng,CN,23.4517,108.5881,69.06,97,100,4.54,overcast clouds
1261,Haicheng,CN,40.8516,122.7475,65.37,63,28,5.57,scattered clouds
1262,Deqing,CN,30.5448,119.9599,70.95,81,100,1.12,light rain
1263,Saint-Louis,SN,16.3333,-15.0,100.04,12,25,17.16,scattered clouds
1264,Requena,ES,39.4883,-1.1004,75.52,20,100,9.73,overcast clouds
1265,Korla,CN,41.7597,86.1469,80.92,12,100,14.07,overcast clouds
1266,De Aar,ZA,-30.6497,24.0123,55.74,55,13,3.65,few clouds
1267,Kapuskasing,CA,49.4169,-82.4331,42.89,87,100,6.91,overcast clouds
1268,Vytegra,RU,61.0064,36.4481,39.36,67,61,7.18,broken clouds
1269,Tayturka,RU,52.8692,103.4608,54.3,80,69,4.7,light rain
1270,Bukama,CD,-9.2,25.85,78.15,55,76,1.25,broken clouds
1271,Mandalgovi,MN,45.7625,106.2708,59.34,32,61,9.53,broken clouds
1272,Oksbol,DK,55.6268,8.2876,60.91,76,62,7.27,broken clouds
1273,Sacama,EC,-3.9,-79.2667,60.82,53,75,3.44,broken clouds
1274,Neryungri,RU,56.6709,124.6491,33.1,99,100,2.15,overcast clouds
1275,Sabang,ID,5.8933,95.3214,83.82,77,100,20.92,overcast clouds
1276,Le Moule,GP,16.3332,-61.3473,88.18,100,15,1.99,few clouds
1277,Abeche,TD,13.8292,20.8324,96.37,10,27,10.16,scattered clouds
1278,Tomatlan,MX,19.9333,-105.25,90.19,38,3,5.03,clear sky
1279,Catuday,PH,16.2923,119.8062,80.1,81,97,12.39,overcast clouds
1280,Marsh Harbour,BS,26.5412,-77.0636,79.36,77,89,17.11,overcast clouds
1281,Myanaung,MM,18.2833,95.3167,84.7,69,84,5.99,broken clouds
1282,Baruun-Urt,MN,46.6806,113.2792,59.83,29,11,5.19,few clouds
1283,Ust-Tsilma,RU,65.441,52.1498,31.89,89,100,15.21,light snow
1284,Torquay,GB,50.4638,-3.5143,65.86,66,34,5.99,scattered clouds
1285,Brigantine,US,39.4101,-74.3646,89.2,66,0,13.8,clear sky
1286,Rudsar,IR,37.1376,50.288,66.18,68,55,7.25,broken clouds
1287,Waingapu,ID,-9.6567,120.2641,77.09,84,57,7.96,broken clouds
1288,Valparaiso,CL,-33.0393,-71.6273,64.63,64,0,10.36,clear sky
1289,Bonoua,CI,5.2741,-3.595,76.62,93,100,6.49,overcast clouds
1290,Pringsewu,ID,-5.3582,104.9744,73.72,97,96,2.04,overcast clouds
1291,Nogliki,RU,51.8333,143.1667,33.73,91,99,8.12,overcast clouds
1292,Svoge,BG,42.9667,23.35,72.3,67,33,5.79,scattered clouds
1293,Lewiston,US,44.1003,-70.2148,83.71,75,67,3.44,broken clouds
1294,Aktas,KZ,49.7789,72.9608,46.15,45,74,9.82,broken clouds
1295,Blois,FR,47.5833,1.3333,82.53,59,100,6.85,overcast clouds
1296,Chifeng,CN,42.2683,118.9636,67.78,48,100,6.44,overcast clouds
1297,Aswan,EG,24.0934,32.907,92.5,10,2,13.8,clear sky
1298,Mackenzie,CA,55.2999,-123.1698,50.22,43,0,9.22,clear sky
1299,Evensk,RU,61.95,159.2333,37.02,97,100,2.35,overcast clouds
1300,Osoyoos,CA,49.0331,-119.4524,54.01,62,0,1.14,clear sky
1301,Amos,CA,48.5669,-78.1162,41.18,95,100,2.82,overcast clouds
1302,Nouakchott,MR,18.0858,-15.9785,67.93,81,32,18.66,scattered clouds
1303,Palencia,ES,42.4167,-4.5,72.91,50,18,16.33,few clouds
1304,Kiama,AU,-34.6833,150.8667,56.37,90,99,1.99,light rain
1305,Dukat,RU,62.55,155.55,29.01,98,100,6.46,overcast clouds
1306,Arlit,NE,18.7369,7.3853,101.52,10,100,3.24,overcast clouds
1307,Poso,ID,-1.3959,120.7524,76.6,85,96,4.03,light rain
1308,Svarstad,NO,59.399,9.9698,62.49,29,63,1.01,broken clouds
1309,Murgab,TM,37.4966,61.9714,67.87,52,0,0.0,clear sky
1310,Kochinda,IN,21.7333,84.35,87.62,37,51,7.23,broken clouds
1311,Ucluelet,CA,48.9329,-125.5528,52.09,88,78,4.59,broken clouds
1312,Novyy Buh,UA,47.6931,32.5216,56.26,68,66,14.76,broken clouds
1313,Prado,BR,-17.3411,-39.2208,77.27,58,21,9.04,few clouds
